msg_type msg_id ts ver gen bs_id rnti tmsi imsi imei cipher_alg int_alg est_cause msg rrc_state nas_state sec_state emm_cause rrc_init_timer rrc_inactive_timer nas_initial_timer nas_inactive_timer Attackornot
UE 36 1717773267.8557355 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 37 1717773267.8773923 v2.0 SECSM 0 28832 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 38 1717773267.8814588 v2.0 SECSM 0 28832 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 39 1717773268.0868874 v2.0 SECSM 0 28832 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773267.723642 0 1717773267.757431 0.0 Benign
UE 40 1717773312.043553 v2.0 SECSM 0 12811 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 41 1717773312.0438402 v2.0 SECSM 0 12811 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773312.0438402 0 0.0 0.0 Benign
UE 42 1717773312.0775323 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773312.0438402 0 0.0 0.0 Benign
UE 43 1717773312.0775323 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 44 1717773312.1535597 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 45 1717773312.177528 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 46 1717773312.1808827 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 47 1717773312.1936915 v2.0 SECSM 0 12811 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 48 1717773312.197914 v2.0 SECSM 0 12811 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 49 1717773312.3988876 v2.0 SECSM 0 12811 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773312.0438402 0 1717773312.0775323 0.0 Benign
UE 50 1717773326.8235664 v2.0 SECSM 0 49032 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 51 1717773326.8238783 v2.0 SECSM 0 49032 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773326.8238783 0 0.0 0.0 Benign
UE 52 1717773326.8575728 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773326.8238783 0 0.0 0.0 Benign
UE 53 1717773326.8575728 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 Registrationrequest 2 1 0 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 54 1717773326.9369144 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 Authenticationrequest 2 1 0 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 55 1717773326.9576857 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 Authenticationresponse 2 1 0 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 56 1717773326.9608488 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 Securitymodecommand 2 1 0 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 57 1717773326.9825225 v2.0 SECSM 0 49032 0 2089900007492 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 58 1717773326.9865496 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 59 1717773327.1910148 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 LoggedMeasurementConfiguration-r16 2 1 1 0 1717773326.8238783 0 1717773326.8575728 0.0 Benign
UE 60 1717773327.2075531 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 RRCReconfigurationComplete 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 61 1717773327.2235272 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 RRCReconfigurationComplete 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 62 1717773328.223565 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 MeasurementReport 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 63 1717773328.4308877 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 RRCReconfigurationComplete 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 64 1717773328.4375136 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 MobilityFromNRCommand 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 65 1717773328.4536896 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 MeasurementReport 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 66 1717773336.08814 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 ULInformationTransfer 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 67 1717773337.108649 v2.0 SECSM 0 49032 0 2089900007492 0 2 2 3 ULInformationTransfer 2 2 1 0 1717773326.8238783 0 1717773326.8575728 1717773327.2075531 Benign
UE 68 1717773354.043665 v2.0 SECSM 0 34531 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 69 1717773354.0439637 v2.0 SECSM 0 34531 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773354.0439637 0 0.0 0.0 Benign
UE 70 1717773354.0836933 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773354.0439637 0 0.0 0.0 Benign
UE 71 1717773354.0836933 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 Registrationrequest 2 1 0 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 72 1717773354.2871609 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 Authenticationrequest 2 1 0 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 73 1717773354.3075745 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 Authenticationresponse 2 1 0 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 74 1717773354.310968 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 Securitymodecommand 2 1 0 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 75 1717773354.3325956 v2.0 SECSM 0 34531 0 2089900007493 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 76 1717773354.336615 v2.0 SECSM 0 34531 0 2089900007493 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 77 1717773354.5428908 v2.0 SECSM 0 34531 0 2089900007493 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773354.0439637 0 1717773354.0836933 0.0 Benign
UE 78 1717773374.7237017 v2.0 SECSM 0 17599 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 79 1717773374.7239864 v2.0 SECSM 0 17599 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773374.7239864 0 0.0 0.0 Benign
UE 80 1717773374.75768 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773374.7239864 0 0.0 0.0 Benign
UE 81 1717773374.75768 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 Registrationrequest 2 1 0 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 82 1717773374.8786042 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 Authenticationrequest 2 1 0 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 83 1717773374.9026828 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 Authenticationresponse 2 1 0 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 84 1717773374.9060187 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 Securitymodecommand 2 1 0 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 85 1717773374.9186723 v2.0 SECSM 0 17599 0 2089900007494 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 86 1717773374.922551 v2.0 SECSM 0 17599 0 2089900007494 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 87 1717773375.1268897 v2.0 SECSM 0 17599 0 2089900007494 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773374.7239864 0 1717773374.75768 0.0 Benign
UE 88 1717773390.1437705 v2.0 SECSM 0 61204 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 89 1717773390.1440437 v2.0 SECSM 0 61204 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773390.1440437 0 0.0 0.0 Benign
UE 90 1717773390.1777003 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773390.1440437 0 0.0 0.0 Benign
UE 91 1717773390.1777003 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 Registrationrequest 2 1 0 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 92 1717773390.2535436 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 Authenticationrequest 2 1 0 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 93 1717773390.283754 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 Authenticationresponse 2 1 0 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 94 1717773390.287051 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 Securitymodecommand 2 1 0 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 95 1717773390.3076596 v2.0 SECSM 0 61204 0 2089900007495 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 96 1717773390.311476 v2.0 SECSM 0 61204 0 2089900007495 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 97 1717773390.5188947 v2.0 SECSM 0 61204 0 2089900007495 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773390.1440437 0 1717773390.1777003 0.0 Benign
UE 98 1717773412.723776 v2.0 SECSM 0 34438 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 99 1717773412.724076 v2.0 SECSM 0 34438 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773412.724076 0 0.0 0.0 Benign
UE 100 1717773412.7578988 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773412.724076 0 0.0 0.0 Benign
UE 101 1717773412.7578988 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 Registrationrequest 2 1 0 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 102 1717773412.845204 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 Authenticationrequest 2 1 0 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 103 1717773412.8584044 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 Authenticationresponse 2 1 0 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 104 1717773412.8616917 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 Securitymodecommand 2 1 0 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 105 1717773412.882768 v2.0 SECSM 0 34438 0 2089900007496 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 106 1717773412.8866782 v2.0 SECSM 0 34438 0 2089900007496 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 107 1717773413.0948796 v2.0 SECSM 0 34438 0 2089900007496 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773412.724076 0 1717773412.7578988 0.0 Benign
UE 0 1711647101.9818745 v2.0 SECSM 0 12379 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1711647101.9822195 v2.0 SECSM 0 12379 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647101.9822195 0 0.0 0.0 Benign
UE 2 1711647102.186159 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647101.9822195 0 0.0 0.0 Benign
UE 3 1711647102.186159 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 Registrationrequest 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 4 1711647102.274084 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 Authenticationrequest 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 5 1711647102.3562086 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 Authenticationresponse 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 6 1711647102.3577473 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 Securitymodecommand 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 7 1711647102.3721874 v2.0 SECSM 0 12379 0 1010000000001 0 0 0 3 ULInformationTransfer 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 8 1711647102.3746867 v2.0 SECSM 0 12379 0 1010000000001 0 2 2 3 SecurityModeCommand 2 1 0 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 9 1711647102.57658 v2.0 SECSM 0 12379 0 1010000000001 0 2 2 3 SecurityModeComplete 2 1 1 0 1711647101.9822195 0 1711647102.186159 0.0 Benign
UE 10 1711647129.1918535 v2.0 SECSM 0 19065 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1711647129.1922264 v2.0 SECSM 0 19065 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647129.1922264 0 0.0 0.0 Benign
UE 12 1711647130.0862288 v2.0 SECSM 0 19065 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647129.1922264 0 0.0 0.0 Benign
UE 13 1711647130.0862288 v2.0 SECSM 0 19065 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711647129.1922264 0 1711647130.0862288 0.0 Benign
UE 14 1711647143.1593494 v2.0 SECSM 0 35627 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 15 1711647143.1597855 v2.0 SECSM 0 35627 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647143.1597855 0 0.0 0.0 Benign
UE 16 1711647143.429902 v2.0 SECSM 0 35627 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647143.1597855 0 0.0 0.0 Benign
UE 17 1711647143.429902 v2.0 SECSM 0 35627 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711647143.1597855 0 1711647143.429902 0.0 Benign
UE 18 1711647158.0637271 v2.0 SECSM 0 35627 0 0 0 0 0 3 DeregistrationrequestUEoriginating 2 1 0 0 1711647143.1597855 0 1711647143.429902 0.0 Benign
UE 19 1711647166.10942 v2.0 SECSM 0 14621 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 20 1711647166.1098497 v2.0 SECSM 0 14621 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647166.1098497 0 0.0 0.0 Benign
UE 21 1711647166.5498705 v2.0 SECSM 0 14621 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647166.1098497 0 0.0 0.0 Benign
UE 22 1711647166.5498705 v2.0 SECSM 0 14621 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711647166.1098497 0 1711647166.5498705 0.0 Benign
UE 23 1711647191.2391489 v2.0 SECSM 0 64415 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 24 1711647191.2395349 v2.0 SECSM 0 64415 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647191.2395349 0 0.0 0.0 Benign
UE 25 1711647201.3190284 v2.0 SECSM 0 59977 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 26 1711647201.3193157 v2.0 SECSM 0 59977 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647201.3193157 0 0.0 0.0 Benign
UE 27 1711647208.5695004 v2.0 SECSM 0 36741 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 28 1711647208.569937 v2.0 SECSM 0 36741 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647208.569937 0 0.0 0.0 Benign
UE 29 1711647209.5588093 v2.0 SECSM 0 36741 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647208.569937 0 0.0 0.0 Benign
UE 30 1711647209.5588093 v2.0 SECSM 0 36741 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711647208.569937 0 1711647209.5588093 0.0 Benign
UE 31 1711647228.7091036 v2.0 SECSM 0 35182 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 32 1711647228.7093856 v2.0 SECSM 0 35182 0 0 0 0 0 3 RRCSetup 2 0 0 0 1711647228.7093856 0 0.0 0.0 Benign
UE 33 1711647229.3438687 v2.0 SECSM 0 35182 0 0 0 0 0 3 RRCSetupComplete 2 0 0 0 1711647228.7093856 0 0.0 0.0 Benign
UE 34 1711647229.3438687 v2.0 SECSM 0 35182 0 0 0 0 0 3 Registrationrequest 2 1 0 0 1711647228.7093856 0 1711647229.3438687 0.0 Benign
UE 0 1717773988.7257173 v2.0 SECSM 0 5548 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 1 1717773988.7260036 v2.0 SECSM 0 5548 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717773988.7260036 0 0.0 0.0 Benign
UE 2 1717773988.7592003 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 RRCSetupComplete 2 0 0 0 1717773988.7260036 0 0.0 0.0 Benign
UE 3 1717773988.7592003 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 Registrationrequest 2 1 0 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 4 1717773988.83697 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 Authenticationrequest 2 1 0 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 5 1717773988.8592076 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 Authenticationresponse 2 1 0 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 6 1717773988.8624587 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 Securitymodecommand 2 1 0 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 7 1717773988.8841777 v2.0 SECSM 0 5548 0 2089900007488 0 0 0 3 Securitymodecomplete 2 1 1 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 8 1717773988.8881876 v2.0 SECSM 0 5548 0 2089900007488 0 2 2 3 SecurityModeCommand 2 1 1 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 9 1717773989.0948677 v2.0 SECSM 0 5548 0 2089900007488 0 2 2 3 SecurityModeComplete 2 1 1 0 1717773988.7260036 0 1717773988.7592003 0.0 Benign
UE 10 1717774027.725315 v2.0 SECSM 0 11746 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 11 1717774027.7255828 v2.0 SECSM 0 11746 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717774027.7255828 0 0.0 0.0 Benign
UE 12 1717774027.7593071 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 RRCSetupComplete 2 0 0 0 1717774027.7255828 0 0.0 0.0 Benign
UE 13 1717774027.7593071 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 Registrationrequest 2 1 0 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 14 1717774027.8870249 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 Authenticationrequest 2 1 0 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 15 1717774027.9002876 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 Authenticationresponse 2 1 0 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 16 1717774027.903722 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 Securitymodecommand 2 1 0 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 17 1717774027.9242628 v2.0 SECSM 0 11746 0 2089900007487 0 0 0 3 Securitymodecomplete 2 1 1 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 18 1717774027.9285612 v2.0 SECSM 0 11746 0 2089900007487 0 2 2 3 SecurityModeCommand 2 1 1 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 19 1717774028.134869 v2.0 SECSM 0 11746 0 2089900007487 0 2 2 3 SecurityModeComplete 2 1 1 0 1717774027.7255828 0 1717774027.7593071 0.0 Benign
UE 20 1717774079.8254871 v2.0 SECSM 0 35037 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 21 1717774079.825746 v2.0 SECSM 0 35037 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717774079.825746 0 0.0 0.0 Benign
UE 22 1717774079.859403 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 RRCSetupComplete 2 0 0 0 1717774079.825746 0 0.0 0.0 Benign
UE 23 1717774079.859403 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 Registrationrequest 2 1 0 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 24 1717774079.953754 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 Authenticationrequest 2 1 0 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 25 1717774079.9694061 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 Authenticationresponse 2 1 0 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 26 1717774079.9729016 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 Securitymodecommand 2 1 0 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 27 1717774079.9854226 v2.0 SECSM 0 35037 0 2089900007489 0 0 0 3 Securitymodecomplete 2 1 1 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 28 1717774079.9896245 v2.0 SECSM 0 35037 0 2089900007489 0 2 2 3 SecurityModeCommand 2 1 1 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 29 1717774080.1908696 v2.0 SECSM 0 35037 0 2089900007489 0 2 2 3 SecurityModeComplete 2 1 1 0 1717774079.825746 0 1717774079.859403 0.0 Benign
UE 30 1717774110.725486 v2.0 SECSM 0 17708 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 31 1717774110.7257323 v2.0 SECSM 0 17708 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717774110.7257323 0 0.0 0.0 Benign
UE 32 1717774110.759498 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 RRCSetupComplete 2 0 0 0 1717774110.7257323 0 0.0 0.0 Benign
UE 33 1717774110.759498 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 Registrationrequest 2 1 0 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 34 1717774110.837078 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 Authenticationrequest 2 1 0 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 35 1717774110.8595023 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 Authenticationresponse 2 1 0 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 36 1717774110.8629327 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 Securitymodecommand 2 1 0 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 37 1717774110.8844628 v2.0 SECSM 0 17708 0 2089900007490 0 0 0 3 Securitymodecomplete 2 1 1 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 38 1717774110.8884733 v2.0 SECSM 0 17708 0 2089900007490 0 2 2 3 SecurityModeCommand 2 1 1 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 39 1717774111.0948687 v2.0 SECSM 0 17708 0 2089900007490 0 2 2 3 SecurityModeComplete 2 1 1 0 1717774110.7257323 0 1717774110.759498 0.0 Benign
UE 40 1717774134.7256317 v2.0 SECSM 0 50504 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 41 1717774134.7258825 v2.0 SECSM 0 50504 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717774134.7258825 0 0.0 0.0 Benign
UE 42 1717774134.7595596 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 RRCSetupComplete 2 0 0 0 1717774134.7258825 0 0.0 0.0 Benign
UE 43 1717774134.7595596 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 Registrationrequest 2 1 0 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 44 1717774134.8704472 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 Authenticationrequest 2 1 0 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 45 1717774134.8855276 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 Authenticationresponse 2 1 0 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 46 1717774134.8887973 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 Securitymodecommand 2 1 0 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 47 1717774134.9005356 v2.0 SECSM 0 50504 0 2089900007491 0 0 0 3 Securitymodecomplete 2 1 1 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 48 1717774134.9046085 v2.0 SECSM 0 50504 0 2089900007491 0 2 2 3 SecurityModeCommand 2 1 1 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 49 1717774135.1108701 v2.0 SECSM 0 50504 0 2089900007491 0 2 2 3 SecurityModeComplete 2 1 1 0 1717774134.7258825 0 1717774134.7595596 0.0 Benign
UE 50 1717774164.7256658 v2.0 SECSM 0 47783 0 0 0 0 0 3 RRCSetupRequest 0 0 0 0 0.0 0 0.0 0.0 Benign
UE 51 1717774164.725924 v2.0 SECSM 0 47783 0 0 0 0 0 3 RRCSetup 2 0 0 0 1717774164.725924 0 0.0 0.0 Benign
UE 52 1717774164.7596002 v2.0 SECSM 0 47783 0 2089900007492 0 0 0 3 RRCSetupComplete 2 0 0 0 1717774164.725924 0 0.0 0.0 Benign
UE 53 1717774164.7596002 v2.0 SECSM 0 47783 0 2089900007492 0 0 0 3 Registrationrequest 2 1 0 0 1717774164.725924 0 1717774164.7596002 0.0 Benign
